origin_zip,destination_zip,orders,avg_delivery_days,late_delivery_rate,avg_distance_km
9220,3019,1,3.44,0.0,12.07
13232,5541,1,8.64,0.0,41.93
82810,36025,1,12.92,0.0,722.41
88215,60192,1,17.04,0.0,2812.54
14070,13253,1,6.51,0.0,232.58
17504,89110,1,56.03,1.0,532.9
8577,39205,1,21.88,0.0,598.71
14940,85550,1,10.64,0.0,604.42
31573,29045,1,12.35,0.0,388.54
7077,12721,1,7.28,0.0,191.31
6365,18078,1,4.2,0.0,64.19
93348,23585,1,28.26,1.0,1059.64
3470,22280,1,12.47,0.0,347.63
13405,5849,1,3.66,0.0,140.15
89023,4311,1,6.16,0.0,442.83
3564,9132,1,4.69,0.0,18.75
4782,55016,1,16.04,0.0,2061.57
21840,17340,1,7.09,0.0,523.96
85801,6327,1,5.45,0.0,691.41
12701,60762,1,8.71,0.0,2196.67
4461,57820,1,13.87,0.0,1964.11
78552,12221,1,11.99,0.0,1623.36
14709,51030,1,26.06,0.0,2036.84
13070,26550,1,17.71,0.0,374.41
14840,7912,1,7.21,0.0,262.46
14405,1258,1,7.03,0.0,343.49
9271,85890,1,19.73,0.0,800.41
85853,77824,1,41.36,1.0,2151.44
12913,13508,1,27.39,1.0,123.62
14940,74555,1,17.2,0.0,569.31
9015,17602,1,7.08,0.0,450.53
7031,2649,1,17.95,1.0,12.43
3470,4195,1,4.91,0.0,13.46
3333,1452,1,2.84,0.0,12.38
2310,3122,1,4.67,0.0,10.62
9350,20561,1,8.98,0.0,333.97
13202,6447,1,6.17,0.0,37.51
2252,27525,1,14.75,0.0,241.2
8550,4833,1,2.57,0.0,44.64
15025,71693,1,26.41,1.0,572.14
7031,78643,1,14.61,0.0,1355.6
15704,73015,1,19.51,0.0,590.79
13270,99640,1,20.95,0.0,753.51
14940,38060,1,18.87,0.0,241.87
13483,83490,1,9.01,0.0,281.44
14850,29102,1,18.42,0.0,814.34
87040,4116,1,14.23,0.0,538.95
37580,5365,1,3.81,0.0,128.66
2562,11750,1,7.65,0.0,96.19
9015,48900,1,36.22,1.0,1706.4
5849,2177,1,3.09,0.0,25.67
3426,37120,1,15.95,0.0,237.37
88730,59780,1,14.54,0.0,2789.46
13484,13403,1,2.2,0.0,31.8
4160,99840,1,22.57,0.0,708.4
19023,99530,1,18.14,0.0,682.58
89560,35400,1,12.92,0.0,1070.31
1212,93295,1,12.02,0.0,832.35
9628,60331,1,34.23,1.0,2378.48
12327,85867,1,15.03,0.0,904.9
80220,21211,1,10.28,0.0,670.83
87050,9720,1,15.21,0.0,547.57
13405,4741,1,4.73,0.0,143.71
88085,85988,1,10.75,0.0,649.22
95780,80060,1,8.04,0.0,521.03
89160,13060,1,8.74,0.0,539.85
3204,17890,1,7.5,0.0,551.69
23050,20271,1,3.94,0.0,34.96
3694,71920,1,7.91,0.0,871.75
3804,13871,1,14.04,0.0,171.93
5530,30411,1,11.19,0.0,495.43
3933,13466,1,15.46,0.0,125.37
4403,28396,1,23.78,0.0,571.92
87015,58037,1,19.51,0.0,2578.05
4367,58167,1,20.04,0.0,2167.38
42738,24715,1,9.94,0.0,1206.59
36052,6550,1,3.34,0.0,417.43
3504,13207,1,6.32,0.0,51.68
95034,38200,1,6.13,0.0,1040.73
5455,6616,1,9.35,0.0,20.41
71691,3315,1,8.44,0.0,861.93
86030,21840,1,11.2,0.0,784.9
17030,4250,1,14.25,0.0,289.12
36032,30380,1,2.72,0.0,215.2
6429,90840,1,6.9,0.0,846.1
14940,20070,1,17.03,0.0,594.92
88372,14027,1,14.32,0.0,630.21
14580,44790,1,19.97,0.0,1364.68
3471,73091,1,18.68,0.0,
13324,67140,1,16.44,0.0,2433.71
87900,95914,1,21.87,0.0,733.29
13330,66635,1,54.28,1.0,2423.11
74930,14171,1,14.04,0.0,507.95
1212,59086,1,11.02,0.0,2314.62
4265,21021,1,5.06,0.0,352.24
14940,11530,1,12.83,0.0,346.97
13170,83322,1,9.65,0.0,351.64
5373,38755,1,7.2,0.0,639.25
22790,38412,1,22.1,0.0,675.89
7133,58037,1,12.42,0.0,2204.75
3910,41760,1,45.2,1.0,1452.71
5849,72005,1,7.39,0.0,
65072,58056,1,20.39,0.0,1164.4
13070,9842,1,5.92,0.0,108.15
13215,37200,1,14.4,0.0,289.08
3185,23540,1,20.06,0.0,302.03
87045,98170,1,17.94,0.0,658.13
37540,41515,1,11.15,0.0,1294.55
95012,90420,1,2.25,0.0,95.98
11704,20911,1,25.15,0.0,353.31
37564,79780,1,11.91,0.0,647.39
13601,4215,1,4.97,0.0,158.35
11704,6395,1,5.34,0.0,66.73
7135,3344,1,4.55,0.0,15.74
14085,9601,1,6.63,0.0,306.32
13101,4508,1,21.16,0.0,82.92
5849,4044,1,5.39,0.0,13.14
14085,95880,1,13.16,0.0,1016.18
12230,28922,1,13.84,0.0,399.08
9810,14400,1,12.22,0.0,364.02
80310,49063,1,30.09,0.0,2070.39
7194,18071,1,1.76,0.0,101.61
11010,13212,1,8.24,0.0,106.79
89460,36970,1,13.12,0.0,1077.27
3809,35300,1,16.89,0.0,608.73
80330,13402,1,5.78,0.0,345.16
3933,4828,1,7.49,0.0,26.16
89030,29163,1,13.19,0.0,1166.89
14840,95800,1,17.9,0.0,999.44
14940,95150,1,28.23,1.0,877.28
13843,88062,1,18.86,0.0,601.18
14840,66055,1,12.31,0.0,2215.06
9015,38050,1,10.4,0.0,458.31
3470,95690,1,8.93,0.0,786.79
14940,8080,1,8.03,0.0,312.52
3872,2991,1,1.38,0.0,24.59
6763,1545,1,2.07,0.0,14.9
13087,18440,1,9.91,0.0,240.76
13186,2563,1,9.1,1.0,85.94
35700,6026,1,11.92,0.0,524.3
5530,6814,1,5.27,0.0,13.58
91350,15800,1,8.8,0.0,1010.78
14110,24903,1,15.09,0.0,547.99
86800,86390,1,5.89,0.0,153.03
86300,14640,1,8.09,0.0,382.06
19804,29103,1,9.55,0.0,1075.99
14940,58052,1,33.25,1.0,2211.5
80010,13565,1,10.34,0.0,409.49
21040,25515,1,22.76,1.0,13.27
31842,3065,1,11.17,0.0,494.42
65072,29199,1,18.89,0.0,1988.27
30190,33935,1,2.09,0.0,15.79
89120,13401,1,12.08,0.0,481.42
8275,76400,1,8.13,0.0,1044.7
2470,21041,1,9.97,0.0,353.21
14781,22010,1,23.92,1.0,618.22
13920,96200,1,18.98,0.0,1153.53
25645,38794,1,10.45,0.0,548.44
7112,13482,1,12.2,0.0,135.96
15025,11500,1,13.87,0.0,458.46
11040,11035,1,4.91,0.0,1.35
14960,26310,1,9.96,0.0,599.2
8011,57210,1,14.94,0.0,1802.92
36407,74353,1,14.54,0.0,726.45
6429,23900,1,8.99,0.0,274.64
7600,11442,1,12.14,0.0,81.49
87504,12050,1,16.84,0.0,792.93
90230,18081,1,10.82,0.0,815.97
88215,68455,1,32.92,0.0,2597.88
37564,39450,1,17.11,0.0,763.48
2407,95095,1,18.04,0.0,781.94
5849,8190,1,10.74,0.0,41.16
19806,3470,1,10.25,0.0,411.91
3542,17900,1,7.91,0.0,563.31
3029,32671,1,5.8,0.0,471.11
9725,97050,1,22.89,0.0,979.35
89259,13414,1,12.86,0.0,447.99
2252,5075,1,4.55,0.0,13.22
37584,29102,1,17.22,0.0,578.59
5849,96200,1,5.35,0.0,1069.4
13101,16901,1,14.74,0.0,502.74
14940,2225,1,4.48,0.0,300.59
15025,25214,1,18.91,0.0,666.05
37590,29154,1,14.01,0.0,680.91
85816,11680,1,11.89,0.0,861.15
14940,27930,1,16.88,0.0,726.21
9725,55655,1,42.8,1.0,2093.83
14940,12701,1,12.24,0.0,408.64
5849,21010,1,20.12,0.0,364.27
25957,9320,1,15.3,0.0,380.54
1031,4405,1,5.8,0.0,14.79
51250,13067,1,19.81,0.0,2095.11
1233,39370,1,24.03,0.0,738.79
86600,2415,1,6.07,0.0,483.4
3804,6663,1,3.11,0.0,46.99
8180,81130,1,16.42,0.0,367.3
3161,12606,1,5.02,0.0,175.29
35570,75200,1,9.05,0.0,461.61
13232,98920,1,18.16,0.0,902.77
4156,88353,1,14.32,0.0,450.98
89259,88330,1,3.36,0.0,70.85
14940,3191,1,19.45,1.0,307.0
4403,5115,1,4.19,0.0,20.02
14840,36025,1,21.06,0.0,506.23
12230,4148,1,4.14,0.0,86.63
3971,9260,1,2.73,0.0,2.93
87050,11025,1,9.37,0.0,574.29
13843,35400,1,19.03,0.0,418.45
12327,20260,1,6.73,0.0,285.1
9360,4430,1,4.1,0.0,18.97
65072,13087,1,8.7,0.0,2283.68
15076,22260,1,24.23,0.0,677.98
81350,22010,1,60.68,1.0,685.51
13070,55409,1,19.88,0.0,1982.11
1212,88117,1,14.31,0.0,490.77
3426,39315,1,16.94,0.0,830.07
89560,63908,1,70.01,1.0,2768.39
7097,89202,1,28.27,1.0,394.39
13033,9431,1,0.0,0.0,113.92
3029,7724,1,7.0,0.0,22.45
4273,65903,1,18.61,0.0,2013.41
14940,25845,1,9.1,0.0,593.31
13170,56380,1,20.5,0.0,1750.39
5849,60455,1,8.07,0.0,2382.46
4378,33855,1,11.91,0.0,509.23
3821,23036,1,13.99,0.0,305.21
32604,37557,1,9.27,0.0,312.55
25645,71060,1,9.07,0.0,898.8
12940,3153,1,1.95,0.0,53.69
8598,31652,1,5.17,0.0,474.66
89259,13484,1,7.02,0.0,469.76
88085,29101,1,18.94,0.0,1167.13
14940,8564,1,12.0,0.0,322.31
37443,28615,1,32.32,1.0,247.32
8752,1048,1,6.74,0.0,38.51
14407,93542,1,11.23,0.0,1086.39
1212,24812,1,21.58,0.0,395.04
51250,7033,1,5.36,0.0,2110.1
20061,65580,1,17.05,0.0,2241.04
95170,78600,1,12.24,0.0,1507.18
8541,11750,1,17.56,0.0,107.04
2016,21842,1,11.02,0.0,329.21
71070,26013,1,17.07,0.0,902.1
2443,13419,1,6.74,0.0,131.05
89560,89130,1,9.33,0.0,190.1
99500,76804,1,12.77,0.0,2462.87
6060,82600,1,6.44,0.0,320.23
1044,68440,1,50.91,1.0,2438.53
42738,19160,1,10.2,0.0,1725.03
93542,6246,1,10.09,0.0,808.92
3504,2539,1,4.24,0.0,13.11
89204,6851,1,14.03,0.0,349.19
1257,87200,1,10.29,0.0,603.49
9015,8032,1,2.78,0.0,18.58
13920,25730,1,24.35,0.0,388.35
32280,48970,1,10.29,0.0,1133.43
6429,68610,1,20.16,0.0,2497.75
89030,28148,1,12.24,0.0,694.38
7135,18408,1,6.07,0.0,250.25
7133,24230,1,13.34,0.0,355.63
65072,22775,1,10.99,0.0,2277.84
20551,20061,1,8.66,0.0,6.23
3504,79813,1,6.37,0.0,859.28
13101,23055,1,21.44,0.0,352.03
24440,2138,1,23.72,0.0,367.46
3504,5630,1,9.1,0.0,21.8
9015,85802,1,21.88,0.0,718.37
13450,24931,1,16.85,0.0,465.08
30315,86930,1,18.35,0.0,928.91
5849,44500,1,8.83,0.0,1436.22
88370,88220,1,2.94,0.0,24.03
6060,16660,1,15.53,0.0,332.65
4567,40285,1,59.37,1.0,1463.69
88372,85150,1,11.21,0.0,352.15
37175,12062,1,6.26,0.0,231.15
90240,29101,1,14.83,0.0,1534.01
13405,6725,1,2.39,0.0,126.63
14403,26510,1,9.68,0.0,481.28
15704,29735,1,15.91,0.0,1013.54
85807,28970,1,36.15,0.0,1158.19
31255,31748,1,4.26,0.0,7.4
86600,29010,1,15.13,0.0,1186.05
14709,22790,1,18.08,0.0,567.78
62170,4939,1,15.31,0.0,2293.01
14940,4939,1,15.31,0.0,301.33
83020,6440,1,7.54,0.0,328.1
9015,62650,1,12.15,0.0,2351.97
4361,4042,1,6.35,0.0,4.93
14110,26520,1,25.06,1.0,484.12
86300,14406,1,5.41,0.0,443.39
12942,35170,1,21.92,0.0,572.23
9720,77490,1,18.92,0.0,1484.67
25645,1416,1,5.88,0.0,372.35
3821,2278,1,2.88,0.0,8.54
4160,38160,1,8.96,0.0,479.73
8752,4845,1,5.85,0.0,49.24
35430,4268,1,10.06,0.0,521.2
3655,73252,1,5.85,0.0,882.15
4571,80620,1,7.95,0.0,333.48
13500,37540,1,9.66,0.0,191.76
18500,25933,1,8.97,0.0,479.69
5138,3280,1,9.87,0.0,22.87
5048,18650,1,4.22,0.0,210.88
89041,20270,1,10.15,0.0,742.09
29156,11674,1,7.33,0.0,637.9
85875,75113,1,15.16,0.0,1161.23
19020,98035,1,8.21,0.0,759.1
1550,11730,1,4.27,0.0,60.13
15025,89806,1,41.66,1.0,770.99
3504,81935,1,12.25,0.0,354.76
13920,85926,1,21.89,0.0,732.1
1040,6653,1,8.29,0.0,29.71
18087,4379,1,9.49,0.0,79.35
13030,18046,1,4.15,0.0,77.97
13070,55813,1,50.07,1.0,2095.94
4160,19031,1,13.53,0.0,515.91
2258,6018,1,2.93,0.0,21.08
87050,63503,1,14.12,0.0,2328.87
25957,68005,1,36.56,0.0,2560.35
17900,95900,1,21.26,0.0,887.75
13232,5818,1,6.76,0.0,50.5
14075,86140,1,10.0,0.0,384.2
14406,41905,1,18.3,0.0,1268.7
17056,9130,1,5.99,0.0,304.4
11600,9130,1,5.99,0.0,100.15
4248,74140,1,11.77,0.0,818.79
3426,68140,1,18.08,0.0,2337.02
14840,13857,1,5.88,0.0,166.24
4160,13053,1,13.86,0.0,84.31
83408,45000,1,10.96,0.0,1456.9
7123,2242,1,14.04,0.0,9.3
80310,20230,1,6.06,0.0,682.18
13450,23065,1,14.43,0.0,388.88
80330,89223,1,7.21,0.0,98.57
7025,75901,1,8.71,0.0,778.12
13450,13177,1,5.2,0.0,20.35
13450,4890,1,11.11,0.0,138.58
8577,83750,1,17.66,0.0,423.15
12327,17400,1,6.24,0.0,397.0
13330,4770,1,7.93,0.0,83.62
95780,89227,1,14.09,0.0,459.98
18072,28913,1,13.66,0.0,563.89
31255,13650,1,20.53,0.0,405.92
7133,1423,1,9.13,0.0,20.94
30315,35501,1,12.13,0.0,104.03
9041,65075,1,19.84,0.0,2365.4
13320,87005,1,13.23,0.0,473.66
14940,4317,1,7.05,0.0,307.71
16500,40310,1,24.34,0.0,1534.84
4403,28909,1,9.47,0.0,479.35
37564,35935,1,10.89,0.0,393.6
14075,29101,1,26.09,1.0,785.15
5767,72250,1,15.16,0.0,882.95
4248,44050,1,25.44,0.0,1499.79
71070,78730,1,7.54,0.0,715.01
1040,3518,1,21.81,1.0,11.63
38701,32310,1,5.35,0.0,301.89
36010,29055,1,14.21,0.0,356.02
13405,7991,1,6.46,0.0,114.27
87013,39550,1,14.98,0.0,1322.25
2972,22713,1,19.86,1.0,344.22
2036,1539,1,3.24,0.0,7.72
14085,14900,1,5.93,0.0,115.21
11704,13561,1,6.06,0.0,267.35
13232,20210,1,3.44,0.0,365.96
85804,37590,1,16.21,0.0,762.33
31842,66083,1,18.31,0.0,2106.07
11900,84940,1,4.38,0.0,220.27
28470,26112,1,9.82,0.0,181.97
3017,29490,1,24.72,1.0,628.33
14580,89600,1,37.71,1.0,837.82
4782,4883,1,5.09,0.0,13.97
4782,5616,1,4.05,0.0,11.51
86804,13475,1,10.37,0.0,436.31
30111,54330,1,11.72,0.0,1627.38
2252,12080,1,7.47,0.0,117.49
2415,80320,1,9.47,0.0,348.6
12327,1231,1,12.2,0.0,74.83
14050,1311,1,11.65,0.0,291.92
38440,6704,1,10.0,0.0,563.38
30111,4176,1,6.35,0.0,496.31
8290,9132,1,4.62,0.0,17.43
3933,70294,1,15.87,0.0,874.66
8270,42700,1,32.61,1.0,1465.32
14840,72726,1,21.05,0.0,633.39
89560,58695,1,32.51,0.0,2647.5
3204,28333,1,40.13,1.0,1584.5
22230,88704,1,24.07,1.0,848.84
72015,71928,1,2.18,0.0,2.48
87083,4735,1,7.25,0.0,536.81
14940,15054,1,9.99,0.0,121.08
18185,12243,1,9.06,0.0,198.04
13481,19802,1,12.64,0.0,310.01
1212,26950,1,27.67,1.0,352.1
13088,49030,1,8.77,0.0,1693.28
13170,35701,1,18.05,0.0,488.88
4773,15995,1,15.28,0.0,288.72
3821,11515,1,5.24,0.0,44.61
13660,17047,1,6.62,0.0,169.53
4811,88650,1,8.94,0.0,558.13
13076,14500,1,7.27,0.0,293.69
14050,3380,1,6.43,0.0,298.38
9628,30390,1,6.26,0.0,488.14
38414,85801,1,18.2,0.0,854.77
9015,12081,1,14.35,0.0,123.05
4160,96600,1,22.09,0.0,1050.34
85810,37701,1,20.8,0.0,786.95
9416,44890,1,14.9,0.0,1425.38
36415,2411,1,4.1,0.0,435.72
5713,13505,1,3.34,0.0,162.96
5141,9891,1,5.35,0.0,26.9
8577,66095,1,44.03,0.0,2462.09
3573,4757,1,3.2,0.0,23.79
37580,93548,1,13.07,0.0,925.59
23080,24360,1,3.09,0.0,55.28
15502,45606,1,15.05,0.0,1295.5
15025,45400,1,21.57,0.0,1372.72
32604,35020,1,6.28,0.0,266.11
14400,35162,1,12.2,0.0,519.24
14940,57063,1,45.64,1.0,1942.15
11010,89254,1,18.01,0.0,397.69
60741,1141,1,19.39,0.0,2360.77
6056,11609,1,7.54,0.0,143.19
14940,41740,1,28.06,1.0,1475.09
4087,41245,1,11.21,0.0,1471.19
9628,36884,1,8.83,0.0,513.91
5125,9810,1,5.04,0.0,29.93
5849,47640,1,14.04,0.0,1172.48
4809,72135,1,4.93,0.0,891.07
5503,13045,1,2.5,0.0,78.03
90230,88359,1,11.57,0.0,386.17
15025,11015,1,7.89,0.0,471.17
13483,12919,1,5.28,0.0,102.57
31255,30280,1,5.73,0.0,6.49
13730,12900,1,4.2,0.0,172.4
87702,3188,1,4.15,0.0,603.42
20270,74825,1,8.78,0.0,934.48
11010,3527,1,4.33,0.0,47.74
81070,45745,1,20.27,0.0,1555.29
52010,29560,1,13.27,0.0,1590.04
1212,70353,1,10.87,0.0,869.33
3426,28895,1,7.58,0.0,486.01
15025,29045,1,13.43,0.0,947.24
7112,13081,1,3.29,0.0,88.3
79400,13081,1,3.29,0.0,933.78
9182,56170,1,31.08,0.0,1831.77
3273,17180,1,4.04,0.0,314.38
3306,35460,1,4.94,0.0,452.38
14940,2064,1,7.83,0.0,301.28
13457,1547,1,0.94,0.0,119.67
86300,12282,1,10.69,0.0,506.11
37175,87300,1,15.23,0.0,755.44
33200,78068,1,14.02,0.0,1361.3
3562,9541,1,3.18,0.0,10.84
8577,59340,1,70.26,1.0,2181.74
89251,89224,1,3.78,0.0,36.82
88372,37720,1,15.39,0.0,620.52
12230,4674,1,7.99,0.0,94.94
13375,6851,1,14.83,0.0,360.54
38414,65055,1,30.94,1.0,1872.94
7133,35500,1,11.74,0.0,403.2
14940,65930,1,18.99,0.0,1874.95
31255,68445,1,20.76,0.0,2103.84
31710,22241,1,6.42,0.0,353.47
25957,5641,1,4.13,0.0,407.42
13170,3063,1,22.82,1.0,106.99
13030,5017,1,4.24,0.0,79.11
2839,7150,1,2.18,0.0,23.4
80310,22450,1,16.04,0.0,674.53
22793,20550,1,2.29,0.0,20.03
4160,14825,1,6.42,0.0,263.23
31570,6246,1,5.87,0.0,503.74
3569,1502,1,2.28,0.0,14.88
3573,13336,1,2.92,0.0,88.72
7133,62580,1,32.61,1.0,2386.19
31255,44360,1,36.17,1.0,966.7
13912,1312,1,7.78,0.0,102.32
13457,38183,1,9.42,0.0,355.68
3426,60840,1,17.92,0.0,2357.02
80330,45026,1,16.44,0.0,1472.16
37165,6787,1,5.28,0.0,296.84
3426,28020,1,9.58,0.0,572.62
9690,11065,1,8.0,1.0,40.89
13483,12236,1,6.2,0.0,176.12
29480,38840,1,9.73,0.0,562.67
9015,19970,1,12.06,0.0,389.85
72015,4689,1,8.4,0.0,882.45
12327,55643,1,11.78,0.0,2011.53
3322,19570,1,11.36,0.0,507.25
15025,14095,1,6.34,0.0,173.64
24440,13165,1,13.75,0.0,427.56
14050,32655,1,18.4,0.0,403.11
2030,3605,1,4.4,0.0,7.83
11010,3542,1,2.07,0.0,48.61
3933,33880,1,16.03,0.0,491.57
35590,3555,1,8.24,0.0,403.2
38950,96020,1,19.32,0.0,1478.52
8275,5185,1,2.0,0.0,30.95
14940,88140,1,26.92,0.0,659.42
91510,85813,1,8.73,0.0,613.35
37410,29151,1,14.96,0.0,529.79
9715,13600,1,4.08,0.0,173.93
25645,28970,1,22.35,1.0,97.38
88730,88047,1,4.97,0.0,98.32
87050,79823,1,17.1,0.0,328.08
4160,11320,1,8.17,0.0,45.41
16301,13049,1,10.37,0.0,350.79
3237,38425,1,20.68,0.0,543.53
87114,13418,1,13.3,0.0,440.44
2451,49025,1,30.21,1.0,1726.72
1026,47640,1,15.01,0.0,1157.36
8577,58056,1,38.8,0.0,2191.82
37175,79950,1,18.37,0.0,894.7
85851,37552,1,16.54,0.0,953.31
14840,12238,1,19.13,1.0,317.41
12913,12922,1,5.07,0.0,6.18
13170,29151,1,6.15,0.0,765.43
14403,17602,1,7.96,0.0,356.91
13324,35230,1,7.96,0.0,761.99
4208,96745,1,9.15,0.0,865.62
6764,9051,1,6.1,0.0,23.21
4180,44054,1,12.01,0.0,1504.06
82040,20270,1,15.79,0.0,
2016,28908,1,9.66,0.0,474.21
70740,6715,1,6.35,0.0,878.44
98803,64010,1,13.08,0.0,2852.12
16208,29680,1,9.34,0.0,1047.88
9320,22631,1,4.17,0.0,324.89
18110,45051,1,35.74,1.0,1188.56
24900,8111,1,9.4,0.0,367.35
2028,22410,1,12.04,0.0,353.36
85851,30775,1,19.38,0.0,1256.06
13405,22071,1,8.2,0.0,459.04
3504,79823,1,14.13,0.0,862.49
6506,29510,1,24.29,0.0,770.09
13232,4050,1,9.46,0.0,45.5
85801,63908,1,30.92,0.0,2706.04
11704,3984,1,9.05,1.0,46.79
3542,37200,1,16.41,0.0,298.23
21210,25961,1,2.83,0.0,56.03
1212,6515,1,4.15,0.0,27.18
14092,48110,1,27.63,1.0,1398.71
11701,35700,1,4.9,0.0,553.46
8577,63024,1,16.12,0.0,1957.07
5849,37445,1,6.0,0.0,283.59
82940,15054,1,8.91,0.0,519.59
37443,31140,1,7.11,0.0,250.45
80215,7120,1,11.97,0.0,354.11
14850,12323,1,19.76,0.0,305.98
18110,35900,1,8.24,0.0,617.17
4160,37464,1,21.4,0.0,226.37
89160,81520,1,9.4,0.0,198.9
8583,24110,1,13.76,0.0,340.9
76400,30575,1,9.42,0.0,817.94
1212,4811,1,4.08,0.0,19.91
3573,12230,1,4.36,0.0,73.49
13206,4840,1,10.2,0.0,63.76
14092,85892,1,23.23,0.0,786.77
13844,35700,1,7.95,0.0,429.44
38442,50710,1,16.33,0.0,1857.77
9715,4191,1,8.91,0.0,9.8
7031,80035,1,18.3,0.0,346.76
35700,14711,1,13.37,0.0,469.95
13419,27143,1,10.49,0.0,394.1
12246,18900,1,6.99,0.0,381.81
88501,28605,1,13.16,0.0,999.39
13912,70730,1,17.0,0.0,774.29
9015,13202,1,2.2,0.0,61.91
11701,5706,1,12.75,0.0,52.51
9780,40140,1,12.04,0.0,1459.68
80420,72304,1,9.34,0.0,1071.72
9015,53130,1,24.74,0.0,2141.49
13232,79240,1,7.13,0.0,984.09
13324,93145,1,5.9,0.0,819.84
4782,23059,1,16.95,0.0,329.49
5849,22230,1,13.5,0.0,374.05
35570,1228,1,14.99,0.0,365.28
13070,25645,1,13.22,0.0,399.99
81650,12237,1,11.31,0.0,419.23
24120,76590,1,15.4,0.0,1304.91
89701,12513,1,7.23,0.0,846.35
21340,95599,1,10.14,0.0,1068.97
19830,14160,1,3.92,0.0,270.23
14940,17920,1,8.88,0.0,298.28
17900,14530,1,15.86,0.0,392.11
96530,76240,1,17.79,0.0,1538.97
29480,78030,1,10.98,0.0,1668.74
21840,26210,1,12.63,0.0,12.66
86010,89812,1,8.51,0.0,446.47
11250,33030,1,10.26,0.0,503.96
23092,85988,1,18.84,0.0,1106.65
31255,58042,1,21.01,0.0,1724.41
8577,13825,1,9.73,0.0,117.99
89460,15500,1,13.04,0.0,641.71
51250,38703,1,10.88,0.0,1705.06
6713,25085,1,7.31,0.0,377.28
22240,22021,1,1.57,0.0,3.49
87083,13202,1,15.88,1.0,519.46
9171,29650,1,11.92,0.0,738.98
83324,88920,1,13.14,0.0,381.63
31140,36900,1,7.21,0.0,201.43
12233,13087,1,11.75,0.0,126.9
3426,4537,1,2.45,0.0,14.96
35700,13630,1,23.34,1.0,434.62
5530,17026,1,7.2,0.0,277.81
6513,3186,1,5.17,0.0,35.93
13330,5524,1,7.39,0.0,74.62
71691,8737,1,20.98,1.0,868.42
9015,89164,1,25.05,0.0,506.18
24440,78330,1,23.01,0.0,2188.86
5849,24751,1,53.99,1.0,393.18
5849,9896,1,3.89,0.0,20.35
89041,14403,1,14.97,0.0,728.73
87083,99530,1,14.57,0.0,531.43
18500,5410,1,6.35,0.0,131.18
15025,18087,1,10.12,0.0,358.84
13405,37704,1,9.28,0.0,152.07
8820,14801,1,19.97,1.0,283.06
38408,60326,1,11.03,0.0,1991.74
1511,89157,1,15.96,0.0,490.35
6429,72587,1,12.19,0.0,
95020,72587,1,12.19,0.0,
88330,2312,1,24.73,0.0,442.38
14940,9404,1,16.18,0.0,327.49
25645,4858,1,14.99,0.0,384.17
89023,14790,1,15.53,0.0,740.68
14070,13254,1,10.41,0.0,234.0
83602,18080,1,8.27,0.0,305.09
14840,4746,1,15.37,0.0,299.29
41342,50010,1,20.62,0.0,661.85
15025,45700,1,24.12,0.0,1146.94
41820,3313,1,7.26,0.0,1451.95
20756,79750,1,16.89,0.0,1033.46
12308,4247,1,7.64,0.0,73.84
15081,3817,1,5.98,0.0,417.13
5503,70351,1,6.68,0.0,871.79
13170,85884,1,10.75,0.0,745.31
87025,9361,1,16.06,0.0,558.9
80220,50070,1,13.18,0.0,2461.44
13232,4510,1,6.18,0.0,43.5
37540,4583,1,7.91,0.0,183.07
13232,78088,1,15.55,0.0,1284.97
3562,30441,1,10.93,0.0,479.23
12233,8775,1,6.79,0.0,41.46
7097,48970,1,26.37,0.0,1593.41
36325,11075,1,14.87,0.0,386.52
31140,58081,1,12.74,0.0,1717.57
16304,65070,1,20.07,0.0,2195.43
5424,3630,1,8.32,0.0,15.62
5125,4038,1,5.19,0.0,14.22
89204,26700,1,8.03,0.0,665.86
13232,56200,1,25.39,0.0,1847.04
32604,5856,1,15.1,0.0,490.53
9220,67200,1,35.04,0.0,2482.28
14580,5842,1,5.29,0.0,374.74
14050,21820,1,25.25,0.0,487.41
85801,35164,1,7.23,0.0,1279.16
37590,15800,1,10.34,0.0,275.44
13405,6784,1,3.85,0.0,136.09
87025,89170,1,14.79,0.0,480.55
13483,13087,1,6.82,0.0,52.16
14940,25804,1,6.7,0.0,580.87
13324,21321,1,5.14,0.0,405.82
82515,1503,1,5.42,0.0,332.61
3204,12401,1,8.36,0.0,134.76
28800,95020,1,13.8,0.0,1115.41
22230,30150,1,15.04,1.0,343.73
4102,15076,1,7.38,0.0,415.28
13566,27197,1,20.34,0.0,403.4
11450,37890,1,10.01,0.0,287.0
8250,20541,1,10.81,0.0,333.46
19806,8160,1,5.01,0.0,421.46
13087,32223,1,11.19,0.0,448.41
11013,6454,1,3.42,0.0,72.34
89160,8421,1,5.78,0.0,518.72
11701,8421,1,5.78,0.0,50.01
12701,32604,1,9.39,0.0,302.61
12215,71070,1,9.8,0.0,845.95
2634,78880,1,16.13,0.0,1541.51
6317,51010,1,11.19,0.0,2138.67
85801,63500,1,33.91,0.0,2559.98
29156,45310,1,9.41,0.0,783.67
12327,9195,1,6.58,0.0,69.23
17900,85819,1,18.36,0.0,434.58
4248,14600,1,8.94,0.0,360.95
13880,66813,1,45.48,1.0,2287.33
87050,22620,1,16.28,0.0,878.27
4782,6122,1,2.13,0.0,19.16
14401,39402,1,14.37,0.0,562.53
31030,11495,1,14.8,0.0,511.08
8041,11533,1,4.77,0.0,45.99
